Date,High,Low,Open,Close,Volume,Adj Close,upperband,middleband,lowerband,dema,ema,ht_trendline,kama,ma,midpoint,midprice,sar,sarext,sma,t3,tema,trima,wma,rsi,slowk,slowd,fastk,fastd,macd,macdsignal,macdhist,adx,willr,cci,atr,ultosc,roc
2020-03-31,19336.189453125,18834.16015625,19181.900390625,18917.009765625,122200000,18917.009765625,19755.77702410628,19120.528125,18485.279225893722,,19805.464450867366,,18413.799846068086,20118.6833984375,18049.73046875,18166.51025390625,16484.527125317003,16870.808682069397,20118.6833984375,18291.882563813655,19196.812413401592,19775.223502604167,19062.585807291667,44.20649522360603,72.04936047942864,80.87411500555989,42.188069396729894,75.03079443992023,-843.9744645399951,-1142.8771182401117,298.9026537001166,43.56134858531307,-29.248706405046768,64.58141255850211,796.8092947585867,61.018487614050684,11.263182587015063
2020-04-01,18784.25,17871.619140625,18686.119140625,18065.41015625,105800000,18065.41015625,19717.518058169277,18824.283984375,17931.049910580725,17546.572345085675,19693.2028834727,,18384.936633114092,19936.755729166667,18049.73046875,17961.28564453125,16515.325662657582,16978.55156916162,19936.755729166667,18379.579506226568,18464.872004918743,19529.12745768229,18930.116565860215,39.33712600244353,44.863264212059136,66.30535884492399,0.0,41.95553668262098,-833.0770011944587,-1080.9170948309811,247.8400936365224,42.46968272078728,-46.75239153748897,18.718743880403046,814.5651040615448,56.03018333496599,6.195097695117835
2020-04-02,18132.0390625,17707.66015625,17934.419921875,17818.720703125,107300000,17818.720703125,19868.33203289595,18655.108203125,17441.884373354053,17450.998184563585,19572.268549256718,,18338.72271715303,19757.586393229165,18049.73046875,17961.28564453125,16545.816214624756,17081.984740770156,19757.586393229165,18412.881504052486,17959.954155964075,19291.60966796875,18793.46914482527,38.03675165146533,20.481814275552868,45.798146322346874,0.0,14.062689798909963,-834.7242782961694,-1031.6785315240188,196.95425322784945,41.59386235577017,-54.44655252183962,-4.335368795585591,786.6946613607203,50.84841929534464,6.529558521409529
2020-04-03,18059.150390625,17646.5,17951.439453125,17820.189453125,96000000,17820.189453125,19438.620031753417,18341.26015625,17243.90028074658,17369.072348013295,19459.231188215963,,18292.85622863778,19571.569401041666,18049.73046875,17961.28564453125,16576.001861072258,17181.28058551435,19571.569401041666,18399.481072530078,17758.64933121567,19066.75145670573,18668.47579385081,38.049815432522976,9.883654160196977,25.076244215936324,0.18010666147326404,0.060035553824418976,-826.3851873838794,-990.619862695991,164.23467531211156,40.83391788211883,-54.400742703857496,-10.606902367036765,759.9772134510259,43.0483249200832,7.656451307833145
2020-04-06,18672.259765625,17802.619140625,17857.990234375,18576.30078125,105700000,18576.30078125,19113.88905783899,18239.526171875,17365.16328591101,17393.669849841233,19402.267936153643,,18312.010025131985,19408.141080729165,18049.73046875,17961.28564453125,16605.885651055287,17276.604596468776,19408.141080729165,18382.265948214714,18233.19888880703,18866.83623860677,18604.26491515457,44.50341565712397,23.970357276793354,18.111941904181062,100.0,33.393368887157756,-750.1176434012123,-942.5194188370352,192.40177543582297,39.16001485578499,-30.817884957048726,26.13971653819062,767.8103142759527,53.2605693216038,9.998481474041121
2020-04-07,19162.51953125,18553.140625,18878.859375,18950.1796875,108200000,18950.1796875,19141.241122940904,18246.16015625,17351.079189559096,17466.804596472793,19373.100952369536,,18348.198041356813,19260.255729166667,18049.73046875,17961.28564453125,16635.470603138485,17368.115646985025,19260.255729166667,18389.417567127097,18724.728199334357,18700.238688151043,18574.719018817203,47.40612193219002,50.43362505552485,28.095878830838387,100.0,66.72670222049108,-651.9904224785969,-884.4136195653475,232.42319708675063,36.91937045336961,-19.156727753530998,63.875398659018124,756.4937851312418,50.251960295430855,4.741396759658545
2020-04-08,19454.33984375,18730.80078125,19047.759765625,19353.240234375,105900000,19353.240234375,19724.45280663699,18503.726171875,17282.999537113014,17587.31145173424,19371.819615724726,18074.89749540441,18386.410572511348,19151.850065104165,18049.73046875,17961.28564453125,16664.75970570085,17455.966255480624,19151.850065104165,18437.631974212934,19219.67187480937,18570.00118815104,18580.718019153224,50.40251667983949,78.47640530389356,50.960129212070576,100.0,100.0,-535.5270528030014,-814.6363062128783,279.1092534098768,34.45497485609962,-6.585405004174359,81.117538472554,754.1398763718673,53.96776985621248,-0.9893808625707212
2020-04-09,19406.9609375,19158.55078125,19376.0,19345.76953125,82300000,19345.76953125,19953.21488518738,18809.1359375,17665.05698981262,17699.188138550515,19370.138965113452,18163.620013786764,18420.87208710266,19049.169401041665,18217.205078125,18022.6650390625,16693.75591723759,17540.3028396364,19049.169401041665,18519.14782621817,19407.860277282405,18473.984936523437,18593.22895245296,50.34555544695907,91.46525979299587,73.45843005080475,99.52473388474908,99.84157796158303,-438.7739041292116,-739.4638257961449,300.6899216669333,32.16660751577748,-7.089871078857072,84.56298926317638,718.0163249345911,58.176725529253446,3.6495287128091247
2020-04-10,19500.0703125,19235.9609375,19500.0703125,19498.5,87500000,19498.5,19820.080625673145,19144.798046875,18469.515468076854,17823.01985075997,19378.420322202906,18288.408260569853,18450.62520398576,18967.51171875,18682.67578125,18380.7607421875,16722.462166658966,17621.265960425942,18967.51171875,18625.669336338236,19564.866294436568,18413.990804036457,18622.218023353496,51.54503506266607,96.10322496775422,88.68163002154786,100.0,99.84157796158303,-345.78625561978333,-660.7283117608725,314.9420561410892,29.90919851061883,-2.783023810525673,93.38612419244302,685.5943999392632,66.56366679908838,0.5625246036520481
2020-04-13,19355.0390625,19014.3203125,19312.0390625,19043.400390625,65600000,19043.400390625,19651.462822258927,19238.21796875,18824.97311524107,17881.5343538194,19356.806133068847,18425.690383731617,18464.644523143343,18897.5263671875,18682.67578125,18605.4404296875,16750.881353586126,17698.990556383906,18897.5263671875,18727.454763064412,19281.33432269476,18385.459261067706,18627.11406670027,47.85440380944976,81.89186050620332,89.82011508898445,7.4562423797737925,68.99365875484095,-305.29634308396635,-589.6419180254913,284.345574941525,28.12817609536926,-27.1643812598337,51.544128303250744,671.2076347650301,62.60085410987666,-0.21781700976462037
2020-04-14,19705.990234375,19093.119140625,19150.30078125,19638.810546875,81900000,19638.810546875,19772.055242489892,19375.944140625,18979.83303876011,18011.927048897654,19374.99996621763,18628.704520909923,18486.062054249047,18840.684049479165,18728.765625,18676.2451171875,16779.016348644014,17773.60616850355,18840.684049479165,18835.202009404522,19553.227322812392,18381.101228841144,18674.93885248656,52.610682250920426,81.59740762906536,86.53083103434095,100.0,69.15208079325792,-222.5972100506733,-516.2329764305277,293.63576637985443,26.29108550531253,-3.2619570794122863,98.93861444128021,670.5920782639565,65.23802459845193,3.8156177439925942
2020-04-15,19660.6796875,19465.94921875,19589.25,19550.08984375,94100000,19550.08984375,19833.109525463577,19415.3140625,18997.518599536426,18121.730697365627,19386.29608734875,18796.346890797337,18503.680166805094,18789.596028645832,18728.765625,18676.2451171875,16837.555826358635,17889.549212455837,18789.596028645832,18943.258576740045,19595.309832698167,18390.306486002602,18720.706968245966,51.85556059138868,74.11500782638286,79.20142532055048,83.63506882278605,63.69710373418661,-162.3451566693111,-445.4554124782844,283.1102558089733,24.58521567168842,-7.569853356081175,96.93514471170856,636.6019632986739,63.199137645493956,8.21835582286159
2020-04-16,19362.169921875,19154.41015625,19311.30078125,19290.19921875,81400000,19290.19921875,19831.649160920904,19404.2,18976.750839079097,18191.31595225335,19380.096289374636,18890.438969870174,18518.882310162877,18729.267317708334,18728.765625,18676.2451171875,16894.924514518963,17998.535673770988,18729.267317708334,19036.241782543148,19413.260678972696,18408.518823242186,18753.003948252688,49.620284830995,70.15244133511975,75.28828559685597,35.158033304937014,72.93103404257435,-134.02106035434917,-383.1685420534974,249.14748169914822,23.15100607449643,-20.18902584168754,54.01445735288642,619.3932293130543,59.61909367195798,8.258048039144228
2020-04-17,19922.0703125,19554.69921875,19575.849609375,19897.259765625,87800000,19897.259765625,20071.015529789118,19483.951953125,18896.888376460884,18332.58962348286,19413.461674939175,18964.439990234376,18539.391173487915,18681.538671875,18857.990234375,18784.28515625,16951.145828916084,18100.98294740723,18681.538671875,19132.541605020357,19750.139939972796,18438.994873046875,18828.358299731182,54.52601246009243,71.53767272162538,71.93504062770931,100.0,72.93103404257435,-61.87602889984191,-318.9100394227663,257.0340105229244,22.038303716814205,-1.0903001651371738,109.45508903713316,620.2845053442646,61.71438479848972,11.655713975228021
2020-04-20,19784.380859375,19611.7890625,19689.849609375,19669.119140625,65000000,19669.119140625,20001.728835799546,19609.095703125,19216.462570450454,18434.247233339876,19429.955704983422,18999.049483235674,18552.79463376921,18645.517643229166,18857.990234375,18784.28515625,17040.2735634236,18246.66993661465,18645.517643229166,19224.730750151524,19728.537492786094,18479.9869140625,18892.073168682797,52.46878381192302,68.87937435467835,70.18982947047448,56.841174092905185,63.999735799280735,-22.846256063407054,-259.6972827508945,236.85102668748743,21.005080098966427,-11.115946208539755,84.2642540129305,596.3692337571744,58.740167400992924,5.882863182738918
2020-04-21,19529.060546875,19193.220703125,19479.830078125,19280.779296875,79400000,19280.779296875,20005.653857214733,19537.489453125,19069.325049035266,18479.858842360572,19420.33142058933,19026.74928385417,18557.75021713501,18631.5849609375,18857.990234375,18784.28515625,17126.727465895892,18380.701966685476,18631.5849609375,19293.876899432213,19432.23784491056,18529.431241861977,18933.057791498657,49.090844256593066,61.07126779204999,67.16277162278455,0.0,52.28039136430173,-22.98569501134625,-212.35496520298483,189.36927019163858,19.66366431185329,-28.18155132813546,35.39284650725303,587.7641768816619,54.24856525172307,1.7445724253109418
2020-04-22,19137.94921875,18858.25,19109.1796875,19137.94921875,76400000,19137.94921875,20020.37471848898,19455.061328125,18889.74793776102,18505.273447594143,19402.11321401905,19073.125659179685,18563.09256523085,18607.279296875,18858.724609375,18784.28515625,17210.587751294017,18504.01143435064,18607.279296875,19332.493615659165,19197.840716376046,18586.60177408854,18965.72645329301,47.87622074734248,37.41298523843522,55.787875795054504,0.0,18.947058030968396,-34.22684919407766,-176.7293420012034,142.50249280712575,18.926405506356808,-34.458223041613884,-21.604340992312633,575.9616854526146,60.51526743357966,-1.1124287872095073
2020-04-23,19429.439453125,19221.5390625,19313.0390625,19429.439453125,72600000,19429.439453125,20026.28654305434,19482.909375,18939.53220694566,18566.546303172767,19403.876197187175,19184.116889880952,18566.764116139246,18607.725260416668,19236.7802734375,18862.3447265625,17291.932228130197,18617.456144602587,18607.725260416668,19355.643419273052,19308.939289599628,18657.99075520833,19018.769044018816,50.551457580402136,32.14861567988981,43.54428957012499,39.6662441991068,13.222081399702269,-19.391189481753827,-145.26171149731348,125.87052201555966,17.743083587660703,-23.24332194636915,23.599934467946834,555.6422960899279,59.97940980469683,0.4324972534168081
2020-04-24,19352.240234375,19175.380859375,19331.859375,19262.0,84700000,19262.0,19719.700404757346,19355.857421875,18992.014438992654,18602.851516249175,19394.72289414284,19282.903157552082,18573.27338182889,18631.137565104167,19423.7197265625,19237.60546875,17370.83637066129,18721.82527803438,18631.137565104167,19364.740358239727,19250.687616273204,18742.04286295573,19060.98031754032,49.00352973523656,41.193199546210565,36.91826682151185,23.669343114605432,21.11186243790408,-20.903820560626627,-120.39013330997611,99.48631274934948,16.71941365467746,-48.217985081867106,-26.892175302197664,534.1006030656473,58.29548087964811,-1.2129138138831208
2020-04-27,19819.060546875,19410.1796875,19410.83984375,19783.220703125,77600000,19783.220703125,19823.54156221851,19378.677734375,18933.81390653149,18702.45168535143,19419.787268915883,19357.094738653275,18611.499170649124,18709.543229166666,19470.330078125,19326.435546875,17447.37338891645,18817.84488079163,18709.543229166666,19382.81429183384,19598.981828927783,18834.204809570314,19135.308261928763,53.72907863908492,64.51915676997099,45.953657332023774,100.0,54.445195771237415,19.728149305621628,-92.36647678685657,112.0946260924782,16.057107012901017,-11.6555998229305,104.27393285745102,535.7405990520297,65.04309676162622,3.88491707008487
2020-04-28,19841.779296875,19638.48046875,19776.1796875,19771.189453125,68600000,19771.189453125,20001.172353326696,19476.759765625,18952.347177923304,18792.61096556588,19442.458377574534,19417.633324962797,18659.01296939296,18801.8482421875,19470.330078125,19390.16015625,17521.614296623957,18906.1829153283,18801.8482421875,19413.246506285435,19744.1391632847,18925.015755208333,19203.80156670027,53.60622735354133,77.56266188294704,61.091672733042856,97.84262408966018,73.83732240142187,50.377733681678365,-63.81763469314958,114.19536837482795,15.478291512554636,-14.182927097944466,110.47553908993414,511.99475827152753,60.21284888512037,0.6740678409928647
2020-04-30,20365.890625,20084.830078125,20105.6796875,20193.689453125,103400000,20193.689453125,20332.912497335063,19687.9078125,19042.90312766494,18928.34277473403,19490.92489857779,19466.714163876488,18731.77736063934,18907.920247395832,19618.544921875,19612.0703125,17593.627977100237,18987.453907102037,18907.920247395832,19468.35589453474,20095.13830960311,19011.21131998698,19293.597773857527,57.28131244521892,91.54271467749909,77.87484444347236,100.0,99.28087469655338,107.52053929047906,-29.54999989642385,137.07053918690292,15.727830784620766,-11.421897832913597,198.3886276302637,517.9023592432042,64.38061181116792,3.2920544842445
2020-05-01,20000.25,19551.73046875,19991.970703125,19619.349609375,86600000,19619.349609375,20326.369628757006,19725.88984375,19125.410058742993,18980.674779909867,19499.210363790513,19504.4408203125,18767.51582709398,19004.346875,19618.544921875,19612.0703125,17704.51848301623,19125.297578891834,19004.346875,19522.08177861652,19827.8350330969,19088.789672851562,19339.49644237231,51.35608441115834,71.88354495862897,80.32964050635836,26.73864389728443,74.86042266231486,105.24895456187005,-2.5902090047650645,107.83916356663511,14.97444886231286,-49.51717294199339,54.0514822770568,526.7635467526181,59.55067691481275,1.7063089234717
2020-05-07,19720.869140625,19448.9296875,19468.51953125,19674.76953125,82900000,19674.76953125,20212.487042020228,19808.44375,19404.40045797977,19036.050749000126,19510.536761691124,19531.292330729168,18808.606686051153,19108.4115234375,19665.8193359375,19612.0703125,17810.97336869558,19249.35688350265,19108.4115234375,19567.123904576853,19733.171562881405,19156.18907063802,19382.749516969085,51.87079251519723,50.17098856840627,71.19908273484477,8.532577990277069,45.09040729585382,106.69076708006105,19.265986212200158,87.42478086786089,14.09827141375398,-45.84123578853548,17.84021264792826,508.5618257792168,61.48340035771467,-1.1181953545149947
2020-05-08,20179.08984375,19894.580078125,19972.08984375,20179.08984375,82200000,20179.08984375,20385.182509929145,19887.617578125,19390.05264632085,19150.144924477656,19553.66921859815,19559.81025390625,18874.21768618872,19218.121875,19665.8193359375,19612.0703125,17913.17005894776,19361.010257652386,19218.121875,19620.580882110487,20042.30096619195,19216.04688313802,19451.82553763441,56.3717418941131,48.20190964695814,56.75214772466444,82.8585313470684,39.37658441154329,146.8352232743091,44.77983362462194,102.05538964968716,13.989344490374132,-12.390272466291494,129.24643474091172,508.258860544987,62.6684852514771,2.5927480507843104
2020-05-11,20534.880859375,20285.0390625,20333.73046875,20390.66015625,76200000,20390.66015625,20626.140786341755,20011.51171875,19396.882651158245,19280.693747322293,19607.668633930527,19609.472228190105,18924.051555312137,19294.7322265625,19764.3046875,19696.5654296875,18011.27888158985,19448.9296875,19294.7322265625,19691.193387199324,20320.734748394807,19270.05564778646,19527.473168682794,58.13166074436316,64.6776058356316,54.350168016998644,100.0,63.797036445781806,193.49150051169272,74.5221670020361,118.96933350965662,14.376299514201152,-8.601816095569262,168.6582396668498,497.3683001935593,64.3482572388846,5.756410787581023
2020-05-12,20457.369140625,20293.970703125,20413.23046875,20366.48046875,67700000,20366.48046875,20714.83227306957,20046.069921875,19377.307570680434,19396.54167983847,19656.624236176944,19661.97112874349,18942.10764304134,19322.060546875,19764.3046875,19696.5654296875,18137.458980479107,19579.243828125,19322.060546875,19773.592698450033,20409.430239896694,19321.02245279948,19596.61821656586,57.84593014148417,83.61350189383414,65.49767245880793,95.65858006310957,92.83903713672596,225.91166856933705,104.80006731549629,121.11160125384076,14.735614893469103,-10.043975373790676,135.1241280545552,473.5133100011622,60.52449334980607,6.419346378014068
2020-05-13,20329.890625,20056.4609375,20140.919921875,20267.05078125,79500000,20267.05078125,20698.5960501091,20175.61015625,19652.624262390902,19489.545117821563,19696.006593923594,19714.315161132814,18978.01082951989,19375.4755859375,19764.3046875,19696.5654296875,18257.330074423902,19693.920271875,19375.4755859375,19856.39783760222,20358.09860733311,19376.045060221353,19657.58532846102,56.619787830874756,82.18301807950859,76.82470860299141,75.07329255680544,90.24395753997165,240.80588022624943,132.0012298976469,108.80465032860252,14.582594936737935,-15.974302072958348,85.58116160601884,461.83518294750775,59.76435190597631,4.311042169517032
2020-05-14,20185.0,19902.9296875,20140.490234375,19914.779296875,76900000,19914.779296875,20567.197061900177,20223.612109375,19880.027156849825,19530.18334453592,19710.120961855944,19760.888928222656,18987.127620403357,19392.987239583334,19764.3046875,19696.5654296875,18371.207613671457,19794.835542375,19392.987239583334,19920.017499288457,20071.509739814453,19428.53400065104,19692.37911626344,52.40329556146748,54.32809592378627,73.37487196570963,0.0,56.91062420663832,221.62947886512484,149.9268796911425,71.70259917398235,14.13324844185461,-36.98497847827733,38.56248239800685,454.85560514768576,53.346282619226024,3.3889486910756883
2020-05-15,20198.25,19832.880859375,20149.7890625,20037.470703125,75200000,20037.470703125,20570.754358853763,20195.28828125,19819.822203646236,19582.668361420543,19731.240300002333,19789.61502685547,19004.241101372387,19424.737239583334,19764.3046875,19696.5654296875,18479.391275956634,-20534.880859375,19424.737239583334,19965.80870735637,20026.61451234397,19480.441780598958,19733.95869455645,53.69022755008592,35.878439674617276,57.46318455930402,22.149653802465007,32.407648786423465,213.8668893643553,162.71488162578504,51.15200773857026,13.573471611943855,-29.667243297395842,35.11973876099482,448.46371482463684,61.53798060816007,1.2851800210662345
2020-05-18,20197.58984375,19999.099609375,20097.619140625,20133.73046875,71900000,20133.73046875,20464.695225421045,20143.90234375,19823.109462078955,19642.51256583448,19757.207407663474,19816.147521972656,19028.250771713127,19465.294596354168,19826.330078125,19855.130859375,18582.165755127553,-20520.840859375,19465.294596354168,20000.664940460272,20078.58263951552,19533.469571940102,19779.700193212364,54.719392150917,26.82462627270317,39.01038729036888,41.96544771587295,21.37170050611263,213.02670066729115,172.77724543408627,40.249455233204884,13.053678841312438,-29.50720048731151,43.22164828911316,430.60846622109136,60.53139986631617,1.833683383008089
2020-05-19,20659.4609375,20433.44921875,20469.51953125,20433.44921875,93000000,20433.44921875,20517.334424556135,20157.29609375,19797.257762943864,19734.35449874164,19800.83591160454,19859.331994628905,19104.556293669953,19544.229231770834,19847.724609375,19917.4208984375,18679.801510339927,19832.880859375,19544.229231770834,20039.273427151224,20315.95139034151,19590.37957356771,19842.161781754032,57.84472619925967,49.99208073043918,37.56504889258652,100.0,54.70503383944597,233.84996649532332,184.99178964633367,48.85817684898964,13.397618294748465,-15.229078408999683,121.70607165714105,437.40289497315626,54.43136585599567,1.1873004493881512
2020-05-20,20684.4609375,20454.029296875,20454.490234375,20595.150390625,71800000,20595.150390625,20729.018710888548,20222.916015625,19716.813320361452,19837.82961328894,19852.082007025216,19903.699233111216,19208.519236381988,19636.776888020835,20107.25,20047.3203125,18798.58107596953,19849.4124609375,19636.776888020835,20089.572120706376,20531.64676440777,19647.677791341146,19909.963146841397,59.46209110525304,70.11492075210168,48.977209251747986,100.0,80.6551492386243,260.3987729033797,200.0731862977429,60.32558660563683,13.75892189433372,-7.008699757216078,128.46465810164813,424.0892395286451,54.63648754085263,4.973665287985485
2020-05-21,20734.91015625,20503.869140625,20692.58984375,20552.310546875,62900000,20552.310546875,20799.811383002543,20350.422265625,19901.033148247454,19926.18660932809,19897.258041854235,19966.343556123622,19299.320695924016,19727.847591145834,20107.25,20091.919921875,18930.592666276665,19882.8144,19727.847591145834,20147.43263745398,20585.33761624903,19703.640974934897,19969.02983450941,58.82148653746073,80.642059842611,66.9163537750506,88.57641739455482,96.19213913151826,274.81418898771517,215.02138683573736,59.79280215197781,14.18350780918074,-14.199252151355816,114.52235340149947,410.30008067838475,51.41457033243155,4.460235298976056
2020-05-22,20615.119140625,20334.990234375,20583.94921875,20388.16015625,71100000,20388.16015625,20744.692318100224,20420.56015625,20096.42799439978,19985.619161403127,19928.9291460088,20014.378880320033,19344.59879082103,19788.242903645834,20107.25,20091.919921875,19074.938065474533,19933.940145375,19788.242903645834,20201.4486537239,20479.410745611123,19756.11719563802,20011.63064516129,56.33006413883942,74.04808956543283,74.93502338671514,31.975487084424667,73.51730149299314,269.8819147134709,225.99349241128408,43.888422302186825,14.130942857438614,-26.963862082372703,66.3069560588386,401.00213964778584,46.62403011462713,1.0360740455534145
2020-05-25,20741.650390625,20584.060546875,20653.41015625,20741.650390625,55100000,20741.650390625,20792.33033629389,20542.144140625,20291.957944956113,20083.446183671076,19981.362774693716,20055.36692033105,19402.006882387628,19847.95859375,20180.5,20095.2900390625,19207.73583273657,19981.9983460275,19847.95859375,20260.32887811197,20671.980721858243,19807.608170572916,20073.140805611558,60.2178174331778,77.54396541509037,77.41137160771137,100.0,73.51730149299314,291.1406710617048,239.02292814136823,52.11774292033655,14.332270444971543,-0.0,109.55183709624148,397.6084321283011,56.068299098507225,1.7213284498168502
2020-05-26,21328.33984375,20918.109375,20927.9609375,21271.169921875,87200000,21271.169921875,21314.700825930617,20709.68828125,20104.675736569385,20237.91828180339,20064.57613902799,20082.761800103814,19484.522501615305,19911.889583333334,20472.9697265625,20388.634765625,19345.788142946527,20042.7705095953,19911.889583333334,20342.823663166404,21121.16710148935,19860.1677734375,20164.960891297043,65.19141157228232,82.3732769731772,77.98844398456679,100.0,77.32516236147487,346.7194237298427,260.5622272590631,86.15719647077958,15.516276905068574,-3.041907679645168,191.9224685208901,411.114219342351,63.803459507040635,4.442051018648718
2020-05-27,21475.6796875,21142.720703125,21249.310546875,21419.23046875,112000000,21419.23046875,21680.511649917287,20874.504296875,20068.49694383271,20395.89050523166,20151.973192558442,20119.13421814331,19577.460869610415,19981.004947916666,20667.0048828125,20654.2802734375,19544.043313026876,20171.32744301077,19981.004947916666,20450.7947369443,21404.336644293202,19916.72500813802,20262.208690356183,66.44807720781407,96.43201335712222,85.44975191512991,100.0,99.99999999999999,398.12390977348696,288.07456376194784,110.04934601153911,16.830294194842832,-3.436161371896523,196.59080774642763,405.5317025589688,65.53495706666178,5.684989394539519
2020-05-28,21926.2890625,21580.5,21612.900390625,21916.310546875,134000000,21916.310546875,22213.70462187388,21147.304296875,20080.903971876123,20600.466581331813,20265.801408965963,20173.379050505966,19709.365911532903,20061.5986328125,20915.544921875,20879.5849609375,19737.20695047419,20327.849712349478,20061.5986328125,20592.600203436014,21849.445714952133,19981.482080078124,20387.06711609543,70.3044179555752,96.2229909022437,91.676093744181,99.99999999999999,99.99999999999999,473.51416678319583,325.1624843661974,148.35168241699841,18.64178126207016,-0.47666363445525156,213.6573539383459,412.78362335832816,70.19796153508274,10.050481705886028
2020-05-29,21955.439453125,21710.80078125,21807.630859375,21877.890625,153200000,21877.890625,22310.170848998467,21445.250390625,20580.32993225153,20780.176742869175,20369.807164839127,20236.644634585864,19876.77801204754,20156.081640625,20915.544921875,20894.16015625,19956.11516167677,20551.63122137055,20156.081640625,20755.26964392153,21981.653974760175,20052.58303222656,20504.247244623657,69.64156098517587,96.2564776108756,96.30382729008046,93.10997200156314,97.70332400052102,524.1195975468363,364.9539070023252,159.1656905445111,20.35960031926334,-3.653554175293306,158.48877371191307,400.7732696809476,70.65611029541701,9.184891392444916
2020-06-01,22161.390625,21898.990234375,21910.890625,22062.390625,72200000,22062.390625,22323.92095437691,21709.3984375,21094.87592062309,20965.054059603244,20479.006097752732,20344.497061627655,20020.9105314394,20236.867643229165,20988.5849609375,20997.1357421875,20156.047590821596,20776.24053845126,20236.867643229165,20930.359332171127,22129.940434837707,20125.91748860677,20627.234921034946,71.04614191706644,95.25177525001618,95.91041458771178,100.0,97.70332400052102,572.5128028739418,406.46568617664855,166.0471166972933,22.20753355990893,-4.251646330262532,138.0912520038496,392.3966075608799,73.14979342792415,9.579248908906957
2020-06-02,22401.7890625,22118.400390625,22175.51953125,22325.609375,77900000,22325.609375,22511.793271592458,21920.286328125,21328.77938465754,21164.281343302453,20598.141793059007,20468.654168081976,20201.30595404467,20329.3849609375,21120.1943359375,21117.3349609375,20356.581894239436,21025.567554030033,20329.3849609375,21115.41139846496,22345.272332758792,20204.282275390626,20761.992452116934,72.95855169140958,93.44397082035033,94.984074560414,100.0,97.70332400052102,624.9008520290918,450.1527193471372,174.7481326819546,24.200164118602537,-2.9654499684858218,130.27677752955685,388.61102398510275,76.64173136641226,9.26011137910936
2020-06-03,22818.869140625,22462.6796875,22649.009765625,22613.759765625,94100000,22613.759765625,22711.872179030583,22159.1921875,21606.51219596942,21379.446280443786,20728.18166225681,20597.729763218977,20450.417132888368,20440.1703125,21325.615234375,21325.875,20561.102611065493,21300.811855724027,20440.1703125,21310.93320281276,22609.700885547154,20289.023388671874,20909.371471774193,74.90285679343684,89.80795234622865,92.83456613886501,100.0,99.99999999999996,681.8105986018854,496.48429519808684,185.3263034037986,26.473281402838293,-6.8690616198311645,136.02131125713368,396.08593410223824,74.08047557992671,9.801382057005426
2020-06-04,22907.919921875,22501.810546875,22885.140625,22695.740234375,92000000,22695.740234375,22940.671701692976,22315.078125,21689.484548307024,21583.118103884568,20855.120924974115,20710.612921761774,20647.663650946513,20533.452994791667,21414.7353515625,21453.509765625,20786.879264021445,21604.42331270422,20533.452994791667,21510.15546292202,22749.894492715077,20381.281624348958,21054.892111895162,75.44112332108527,86.55415523718152,89.93535946792014,100.0,99.99999999999996,725.1678380267003,542.2210037638096,182.94683426289077,28.667444053030838,-7.294355261072869,120.4054528346675,396.8018941663641,69.84437611307098,10.429142176551576
2020-06-05,22865.880859375,22563.560546875,22613.080078125,22863.73046875,85600000,22863.73046875,23081.25899247234,22512.24609375,21943.23319502766,21786.96547137745,20984.708637475786,20788.9402309456,20891.078677873073,20639.9400390625,21625.9453125,21621.455078125,20998.9833298068,21865.122634538377,20639.9400390625,21708.956346407384,22896.705127832814,20485.242944335936,21205.23259408602,76.54554589917072,87.1110372027859,87.82438159539866,100.0,99.99999999999996,764.2740945857222,586.6316219281921,177.6424726575301,30.7048807996382,-1.717476126132965,107.3168947530592,390.0532097616238,71.51904886231033,12.142195732855821
2020-06-08,23178.099609375,23028.619140625,23121.98046875,23178.099609375,108500000,23178.099609375,23298.770000801305,22735.387890625,22172.005780448693,22009.09553685716,21126.217732437024,20863.98985110476,21245.224103079625,20769.850716145833,21783.1298828125,21756.544921875,21189.87698901362,22073.6820920057,20769.850716145833,21910.504121210484,23152.75346584195,20600.354337565102,21368.984824428764,78.48544130979907,92.63199128858948,88.76572790951893,100.0,99.99999999999996,811.281103454352,631.5615182334241,179.7195852209279,32.89477183791949,-0.0,120.39639003015408,384.6472048232935,71.49410957888148,11.74665069010732
2020-06-09,23185.849609375,22933.140625,23135.7890625,23091.029296875,91500000,23091.029296875,23324.94693655057,22888.471875,22451.99681344943,22197.481555440412,21252.979768852376,20954.96491567063,21541.803548689793,20901.620052083334,21783.1298828125,21760.419921875,21388.69925104976,22294.56559547956,20901.620052083334,22104.3358175908,23174.7330547992,20722.985017903644,21518.73828125,76.60523775341368,94.16946804787909,91.30416551308478,42.92049823357274,80.97349941119087,831.9188079416926,671.6329761750778,160.28583176661482,34.56982997193933,-3.3260255953522786,102.39896673320673,375.223046219844,71.20718240692835,8.555520837283526
